,2.2605,2.2605,2.0103,1.8651,,,,,,,,,,,,,,,,,,,2.3626,2.0739,1.9322,,,,,,,,,,,,,,,,,,,2.4173,2.1467,2.0006,1.8875,,,,,,,,,,,,,,,,,,2.4557,2.2125,2.0679,1.9566,1.8613,,,,,,,,,,,,,,,,,2.4799,2.256,2.122,2.013,1.9222,1.8439,,,,,,,,,,,,,,,,2.521,2.2784,2.1597,2.0532,1.9653,1.8931,,,,,,,,,,,,,,,,2.5391,2.3116,2.1881,2.0804,1.998,1.9248,1.858,,,,,,,,,,,,,,,2.5554,2.3376,2.212,2.1073,2.0199,1.947,1.8784,1.8288,,,,,,,,,,,,,,2.5805,2.3564,2.2445,2.1416,2.0477,1.9735,1.9029,1.8376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.2514,2.2514,1.9935,,,,,,,,,,,,,,,,,,,,2.3569,2.0612,1.9083,,,,,,,,,,,,,,,,,,TM_04,2.4159,2.1317,1.9829,1.8731,,,,,,,,,,,,,,,,,,2.431,2.2109,2.0629,1.9411,1.845,,,,,,,,,,,,,,,,,2.4767,2.2359,2.1098,2.0092,1.9152,1.8371,,,,,,,,,,,,,,,,2.5113,2.278,2.143,2.0503,1.9576,1.8721,,,,,,,,,,,,,,,,2.534,2.3007,2.1731,2.0789,1.9948,1.9113,1.8551,,,,,,,,,,,,,,,2.5532,2.3305,2.2081,2.0991,2.0176,1.9421,1.8709,,,,,,,,,,,,,,TE_40,2.5727,2.348,2.2404,2.1359,2.0389,1.9578,1.8802,1.8301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.2212,2.2212,1.9709,,,,,,,,,,,,,,,,,,,,2.3478,2.0558,1.9056,,,,,,,,,,,,,,,,,,,2.3857,,,1.8724,,,,,,,,,,,,,,,,,TM_04,2.4187,2.1349,1.9867,1.8767,,,,,,,,,,,,,,,,,,2.4762,2.2344,2.1073,2.0024,1.9039,,,,,,,,,,,,,,,,,2.5106,2.2606,2.1414,2.0465,1.9478,1.8615,,,,,,,,,,,,,,,,2.5305,2.2903,2.167,2.0737,1.9884,1.9109,1.8436,,,,,,,,,,,,,,,2.5493,2.3272,2.1925,2.0905,1.9939,1.9156,1.8569,,,,,,,,,,,,,,,2.5643,2.3437,2.2129,2.1109,2.0352,1.9506,1.8786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.2195,2.2195,1.9399,,,,,,,,,,,,,,,,,,,,2.2985,2.0435,1.8841,,,,,,,,,,,,,,,,,,,2.3769,2.1182,1.982,1.8543,,,,,,,,,,,,,,,,,,2.4173,2.1742,2.0418,1.9278,,,,,,1.811,,,,,,,,,,,,2.4684,2.2317,2.1024,2.0001,1.8978,,,,,,,,,,,,,,,,,2.5057,2.2578,2.1354,2.0227,1.9359,1.8543,,,,,,,,,,,,,,,,2.5279,2.2886,2.1547,2.052,1.9761,1.9095,1.8331,,,,,,,,,,,,,,,2.5454,2.3259,2.1917,2.0853,1.9939,1.9126,1.85,,,,,,,,,,,,,,,2.5602,2.3304,2.1991,2.108,2.0194,1.9435,1.8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.2112,2.2112,1.9264,,,,,,,,,,,,,,,,,,,,2.2751,2.0405,1.87,,,,,,,,,,,,,,,,,,,2.3446,2.113,1.9532,,,,,,,,,,,,,,,,,,,2.4112,2.1612,2.0176,1.9107,,,,,,,,,,,,,,,,,,2.433,2.2241,2.0845,1.9567,1.8521,,,,,,,,,,,,,,,,,2.4902,2.2445,2.1187,2.018,1.9321,1.8511,,,,,,,,,,,,,,,,2.5118,2.2806,2.1492,2.0376,1.9445,1.876,,,,,,,,,,,,,,,,2.5409,2.3031,2.1838,2.0759,1.9777,1.9026,1.8303,,,,,,,,,,,,,,,2.5514,2.3288,2.1961,2.0924,2.0135,1.943,1.8689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.1854,2.1854,1.9066,,,,,,,,,,,,,,,,,,,,2.2745,2.0304,1.8674,,,,,,,,,,,,,,,,,,,2.3356,2.1056,1.9463,,,,,,,,,,,,,,,,,,,2.3977,2.1494,2.0051,1.8768,,,,,,,,,,,,,,,,,,2.4247,2.196,2.0468,1.9399,1.845,,,,,,,,,,,,,,,,,2.4561,2.2376,2.1114,2.0162,1.9231,1.8383,,,,,,,,,,,,,,,,2.5002,2.2712,2.143,2.0355,1.9398,1.8564,,,,,,,,,,,,,,,,2.5341,2.2993,2.1623,2.0544,1.972,1.8968,,,,,,,,,,,,,,,TE_02,2.5499,2.3119,2.193,2.0893,1.9985,1.9234,1.8586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.168,2.168,1.8866,,,,,,,,,,,,,,,,,,,,2.2719,2.0279,1.8651,,,,,,,,,,,,,,,,,,,2.3331,2.0896,1.9422,,,,,,,,,,,,,,,,,,,2.3926,,1.9867,1.8767,,,,,,,,,,,,,,,,,TM_04,2.4206,2.1372,1.9894,1.8797,,,,,,,,,,,,,,,,,,2.4507,2.2316,2.0885,1.9629,1.8759,1.8371,,,,,,,,,,,,,,,,2.4893,2.2691,2.1241,2.0237,1.9293,1.8382,,,,,,,,,,,,,,,,2.5289,2.2962,2.1595,2.0536,1.9714,1.8826,,,,,,,,,,,,,,,,2.5371,2.309,2.1846,2.0802,1.9952,1.9199,1.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.1603,2.1603,1.88,,,,,,,,,,,,,,,,,,,,2.2647,2.0046,,,,,,,,,,,,,,,,,,,,2.3242,2.0829,1.9382,,,,,,,,,,,,,,,,,,,2.3875,2.1319,1.9667,1.8543,,,,,,,,,,,,,,,,,,2.4185,2.175,2.0434,1.9207,,,,,,,,,,,,,,,,,,2.4447,2.2261,2.0768,1.9612,1.8594,,,,,,,,,,,,,,,,,2.4849,2.259,2.1231,2.0061,1.9178,1.8371,,,,,,,,,,,,,,,,2.5087,2.271,2.1507,2.048,1.9523,1.8767,,,,,,,,,,,,,,,,2.5332,2.304,2.1723,2.0767,1.9812,1.914,1.8539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.1523,2.1523,1.878,,,,,,,,,,,,,,,,,,,,2.2353,1.9676,,,,,,,,,,,,,,,,,,,,2.3105,2.0783,1.9276,,,,,,,,,,,,,,,,,,,2.3802,2.097,1.9488,,,,,,,,,,,,,,,,,,,2.4164,2.1628,2.0054,1.8823,1.8448,,,,,,,,,,,,,,,,,2.4384,2.2209,2.0728,1.9569,1.8495,,,,,,,,,,,,,,,,,2.4803,2.2415,2.1179,2.003,1.9038,,,,,,,,,,,,,,,,,2.507,2.2615,2.1441,2.0454,1.9505,1.8697,,,,,,,,,,,,,,,,2.525,2.3014,2.1675,2.057,1.9781,1.8972,1.8312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.096,2.096,,,,,,,,,,,,,,,,,,,,,2.2177,1.962,,,,,,,,,,,,,,,,,,,,2.3091,2.027,1.8861,,,,,,,,,,,,,,,,,,,2.3652,2.092,1.9488,,,,,,,,,,,,,,,,,,,2.4102,2.1609,1.9996,,,,,,,,,,,,,,,,,,,2.4374,2.1933,2.059,1.9436,1.8456,,,,,,,,,,,,,,,,,2.4762,2.2372,2.1076,1.9991,1.8989,,,,,,,,,,,,,,,,,2.4999,2.2602,2.1258,2.0293,1.9428,1.8657,,,,,,,,,,,,,,,TE_50,2.5247,2.295,2.1657,2.0545,1.97,1.8906,1.8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0882,2.0882,,,,,,,,,,,,,,,,,,,,,2.1963,1.9509,,,,,,,,,,,,,,,,,,,,2.2989,2.0114,1.8651,,,,,,,,,,,,,,,,,,,2.3651,2.0872,1.9435,,,,,,,,,,,,,,,,,,,2.4061,,1.9972,1.87,,,,,,,,,,,,,,,,,,2.4346,2.1874,2.0517,1.9413,1.845,,,,,,,,,,,,,,,,,2.4677,2.233,2.0981,1.9917,1.8866,,,,,,,,,,,,,,,,,2.4968,2.2572,2.1237,2.0254,1.94,1.8597,,,,,,,,,,,,,,,TM_90,2.5181,2.2891,2.1508,2.0538,1.9622,1.8883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0736,2.0736,,,,,,,,,,,,,,,,,,,,,2.1919,1.9026,,,,,,,,,,,,,,,,,,,,2.2882,1.9889,,,,,,,,,,,,,,,,,,,,2.3406,2.0823,1.9254,,,,,,,,,,,,,,,,,,,2.3951,2.1354,,1.8625,,,,,,,,,,,,,,,,,,2.426,2.1838,2.0495,1.9386,,,,,,,,,,,,,,,,,,2.4576,2.2172,2.0883,1.9747,1.8853,,,,,,,,,,,,,,,,,2.4811,2.2482,2.1229,2.0244,1.938,1.8499,,,,,,,,,,,,,,,,2.5148,2.2698,2.1453,2.0435,1.9556,1.8806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0605,2.0605,,,,,,,,,,,,,,,,,,,,,2.1675,1.894,,,,,,,,,,,,,,,,,,,,2.2768,1.9835,,,,,,,,,,,,,,,,,,,,2.3343,2.072,1.9164,,,,,,,,,,,,,,,,,,,2.3704,2.1181,1.9773,1.8608,,,,,,,,,,,,,,,,,TM_04,2.4218,2.1389,1.9894,1.8833,,,,,,,,,,,,,,,,,,2.4357,2.2008,2.0751,1.973,1.8701,,,,,,,,,,,,,,,,,2.4715,2.2418,2.1124,1.9947,1.9047,1.8371,,,,,,,,,,,,,,,,2.5133,2.266,2.1445,2.0338,1.9394,1.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0505,2.0505,,,,,,,,,,,,,,,,,,,,,2.1652,1.8884,,,,,,,,,,,,,,,,,,,,2.2615,1.9825,,,,,,,,,,,,,,,,,,,,2.3036,2.0564,1.9116,,,,,,,,,,,,,,,,,,,2.369,2.1067,1.9558,1.8543,,,,,,,,,,,,,,,,,,2.4121,2.1481,1.9931,1.8833,,,,,,,,,,,,,,,,,TM_04,2.423,2.14,1.9924,1.8833,1.865,,,,,,,,,,,,,,,,,2.4557,2.2418,2.1079,1.9882,1.8926,,,,,,,,,,,,,,,,,2.4976,2.2634,2.1272,2.0291,1.9191,1.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0487,2.0487,,,,,,,,,,,,,,,,,,,,,2.1486,1.878,,,,,,,,,,,,,,,,,,,,2.231,1.9768,,,,,,,,,,,,,,,,,,,,2.2934,2.0546,1.9027,,,,,,,,,,,,,,,,,,,2.3604,2.1063,1.9541,1.8541,,,,,,,,,,,,,,,,,,2.401,,1.9905,1.8784,,,,,,,,,,,,,,,,,,2.4172,2.1937,2.0392,1.9112,1.845,,,,,,,,,,,,,,,,,2.4532,2.2341,2.0866,1.9836,1.8699,,,,,,,,,,,,,,,,,2.4835,2.261,2.1268,2.011,1.9173,1.8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0385,2.0385,,,,,,,,,,,,,,,,,,,,,2.1473,,,,,,,,,,,,,,,,,,,,,2.2135,1.9733,,,,,,,,,,,,,,,,,,,,2.2811,2.0526,1.8808,,,,,,,,,,,,,,,,,,,2.3565,2.0959,1.9517,,,,,,,,,,,,,,,,,,,2.395,2.1309,,1.8751,,,,,,,,,,,,,,,,,,2.4168,2.1824,2.0275,1.9047,,,,,,,,,,,,,,,,,,2.45,2.228,2.0806,1.951,1.8557,,,,,,,,,,,,,,,,,2.4758,2.2448,2.1189,2.004,1.9137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0136,2.0136,,,,,,,,,,,,,,,,,,,,,2.1341,,,,,,,,,,,,,,,,,,,,,2.2106,1.9652,,,,,,,,,,,,,,,,,,,,2.2799,2.0372,1.877,,,,,,,,,,,,,,,,,,,2.3519,2.0893,1.9428,,,,,,,,,,,,,,,,,,,2.3772,2.1289,1.9891,1.8588,,,,,,,,,,,,,,,,,,2.4134,2.1779,2.0241,1.9013,,,,,,,,,,,,,,,,,,2.4422,2.21,2.0765,1.9506,1.848,,,,,,,,,,,,,,,,,2.4675,2.2321,2.1061,1.9983,1.9106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0076,2.0076,,,,,,,,,,,,,,,,,,,,,2.1163,,,,,,,,,,,,,,,,,,,,,2.2028,1.9358,,,,,,,,,,,,,,,,,,,,2.2794,2.0323,1.8739,,,,,,,,,,,,,,,,,,,2.3337,2.085,1.9164,,,,,,,,,,,,,,,,,,,2.3746,2.1163,1.962,1.8559,,,,,,,,,,,,,,,,,,2.4133,2.1554,2.0103,1.8833,,,,,,,,,,,,,,,,,,2.4366,2.2041,2.0586,1.9489,1.845,,,,,,,,,,,,,,,,,2.4661,2.2252,2.0956,1.9968,1.8884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.983,1.983,,,,,,,,,,,,,,,,,,,,,2.1063,,,,,,,,,,,,,,,,,,,,,2.183,1.9027,,,,,,,,,,,,,,,,,,,,2.259,2.0259,1.8656,,,,,,,,,,,,,,,,,,,2.3173,2.0538,1.9119,,,,,,,,,,,,,,,,,,,2.3739,2.1137,1.9541,1.8543,,,,,,,,,,,,,,,,,,2.4052,2.1471,1.9981,1.8831,,,,,,,,,,,,,,,,,,2.432,2.1903,2.0545,1.9395,,,,,,,,,,,,,,,,,,2.453,2.2238,2.0819,1.9762,1.8857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9587,1.9587,,,,,,,,,,,,,,,,,,,,,2.0851,,,,,,,,,,,,,,,,,,,,,2.1707,1.8993,,,,,,,,,,,,,,,,,,,,2.2564,1.9709,1.8651,,,,,,,,,,,,,,,,,,,2.317,2.0504,1.8939,,,,,,,,,,,,,,,,,,,2.3672,2.1132,1.948,,,,,,,,,,,,,,,,,,,2.402,,1.9948,1.8807,,,,,,,,,,,,,,,,,,2.4245,2.1754,2.0403,1.9271,,,,,,,,,,,,,,,,,,2.442,2.218,2.0814,1.9746,1.8816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9531,1.9531,,,,,,,,,,,,,,,,,,,,,2.0774,,,,,,,,,,,,,,,,,,,,,2.1622,1.8981,,,,,,,,,,,,,,,,,,,,2.2471,1.9498,,,,,,,,,,,,,,,,,,,,2.2944,2.0405,1.8895,,,,,,,,,,,,,,,,,,,2.365,2.087,1.9476,,,,,,,,,,,,,,,,,,,2.4004,2.1372,1.9924,1.8771,,,,,,,,,,,,,,,,,TM_04,2.4238,2.1411,1.9936,1.8838,,,,,,,,,,,,,,,,,TE_03,2.4373,2.2093,2.0725,1.9504,1.8592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9,1.9,,,,,,,,,,,,,,,,,,,,,2.0716,,,,,1.833,,,,,,,,,,,,,,,,2.1466,1.8965,,,,,,,,,,,,,,,,,,,,2.244,1.9459,,,,,,,,,,,,,,,,,,,,2.2897,2.0343,1.8651,,,,,,,,,,,,,,,,,,,2.3321,2.0824,1.9361,,,,,,,,,,,,,,,,,,,2.3871,2.1341,1.9903,1.8575,,,,,,,,,,,,,,,,,,2.4207,2.1606,2.0188,1.9052,,,,,,,,,,,,,,,,,"TM_10,0",2.4289,2.2036,2.0647,1.9478,1.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.8936,1.8936,,,,,,,,,,,,,,,,,,,,,2.0205,,,,,,,,,,,,,,,,,,,,,2.1384,1.878,,,,,,,,,,,,,,,,,,,,2.2361,1.923,,,,,,,,,,,,,,,,,,,,2.282,2.0131,,,,,,,,,,,,,,,,,,,,2.3283,2.0697,1.9212,,,,,,,,,,,,,,,,,,,2.3848,2.1185,1.9679,1.8565,,,,,,,,,,,,,,,,,,2.4086,2.1528,1.9941,1.8838,,,,,,,,,,,,,,,,,,2.4256,2.2003,2.0512,1.9346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.8934,,,,,,,,,,,,,,,,,,,,,,2.0179,,,,,,,,,,,,,,,,,,,,,2.1296,,,,,,,,,,,,,,,,,,,,,2.23,1.9189,,,,,,,,,,,,,,,,,,,,2.2783,2.0098,,,,,,,,,,,,,,,,,,,,2.326,2.0677,1.9194,,,,,,,,,,,,,,,,,,,2.375,2.1023,1.9559,1.8543,,,,,,,,,,,,,,,,,,2.3937,2.1413,,1.8639,,,,,,,,,,,,,,,,,TM_04,2.4244,2.142,1.995,1.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.8934,,,,,,,,,,,,,,,,,,,,,,2.0134,,,,,,,,,,,,,,,,,,,,,2.1269,,,,,,,,,,,,,,,,,,,,,2.1823,1.9181,,,,,,,,,,,,,,,,,,,,2.2534,2.001,,,,,,,,,,,,,,,,,,,,2.321,2.0586,1.9119,,,,,,,,,,,,,,,,,,,2.3697,2.0882,1.9397,,,,,,,,,,,,,,,,,,,2.3854,,1.9802,1.8591,,,,,,,,,,,,,,,,,,2.4226,2.1793,2.0322,1.8998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.8933,,,,,,,,,,,,,,,,,,,,,,1.9963,,,,,,,,,,,,,,,,,,,,,2.1168,,,,,,,,,,,,,,,,,,,,,2.1736,1.9172,,,,,,,,,,,,,,,,,,,,2.249,1.9989,,,,,,,,,,,,,,,,,,,,2.314,2.0556,1.8957,,,,,,,,,,,,,,,,,,,2.3412,2.0876,1.9382,,,,,,,,,,,,,,,,,,,2.3829,2.1365,1.9777,1.8559,,,,,,,,,,,,,,,,,,2.4166,2.1669,2.0126,1.8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.8933,1.8933,,,,,,,,,,,,,,,,,,,,,1.9774,,,,,,,,,,,,,,,,,,,,,2.0859,,,,,,,,,,,,,,,,,,,,,2.1574,1.905,,,,,,,,,,,,,,,,,,,,2.2416,1.9837,,,,,,,,,,,,,,,,,,,,2.2901,2.0522,1.8854,,,,,,,,,,,,,,,,,,,2.3376,2.084,1.936,,,,,,,,,,,,,,,,,,,2.3805,2.1227,1.972,1.8543,,,,,,,,,,,,,,,,,,2.4112,2.1505,2.0114,1.8901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.8932,,,,,,,,,,,,,,,,,,,,,,1.9606,,,,,,,,,,,,,,,,,,,,,2.0828,,,,,,,,,,,,,,,,,,,,,2.153,1.9012,,,,,,,,,,,,,,,,,,,,2.2327,1.9774,,,,,,,,,,,,,,,,,,,,2.2838,2.0438,1.8722,,,,,,,,,,,,,,,,,,,2.3346,2.0819,1.9286,,,,,,,,,,,,,,,,,,,2.3778,2.1214,1.9612,,,,,,,,,,,,,,,,,,,2.4097,2.142,1.9947,1.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ex / Ey -- Manually Edited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
